100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0189 -0.0400 -0.0734 -0.1261 -0.2091 -0.3391 -0.5403 -0.8531 -1.3328 -2.3157 -3.8532 -6.0835 -8.7638 -11.6617 -12.9715 -12.2619 -9.7907 -6.8231 -4.3807 -2.6255 -1.5207 -0.9769 -0.6226 -0.3923 -0.2432 -0.1479 -0.0872 -0.0487 -0.0244
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0321 -0.0552 -0.0918 -0.1496 -0.2405 -0.3830 -0.6036 -0.9464 -1.4712 -2.5854 -4.3461 -6.9256 -10.0326 -13.4624 -14.9930 -14.1709 -11.2627 -7.7818 -4.9491 -2.9314 -1.6780 -1.0826 -0.6945 -0.4418 -0.2783 -0.1736 -0.1069 -0.0648 -0.0382
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0442 -0.0688 -0.1076 -0.1690 -0.2656 -0.4170 -0.6512 -1.0152 -1.5720 -2.7798 -4.7005 -7.5312 -10.9473 -14.7667 -16.4590 -15.5551 -12.3272 -8.4724 -5.3577 -3.1519 -1.7924 -1.1604 -0.7482 -0.4797 -0.3059 -0.1947 -0.1238 -0.0790 -0.0507
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0516 -0.0769 -0.1169 -0.1802 -0.2798 -0.4356 -0.6767 -1.0515 -1.6249 -2.8802 -4.8823 -7.8421 -11.4183 -15.4418 -17.2186 -16.2718 -12.8767 -8.8274 -5.5675 -3.2657 -1.8524 -1.2015 -0.7769 -0.5003 -0.3213 -0.2067 -0.1336 -0.0875 -0.0583
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0517 -0.0770 -0.1170 -0.1804 -0.2799 -0.4357 -0.6768 -1.0515 -1.6248 -2.8773 -4.8753 -7.8300 -11.4017 -15.4196 -17.1950 -16.2490 -12.8577 -8.8143 -5.5599 -3.2627 -1.8522 -1.2015 -0.7768 -0.5003 -0.3214 -0.2068 -0.1338 -0.0876 -0.0584
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0445 -0.0691 -0.1080 -0.1695 -0.2660 -0.4173 -0.6514 -1.0151 -1.5718 -2.7711 -4.6796 -7.4949 -10.8974 -14.6999 -16.3876 -15.4860 -12.2696 -8.4331 -5.3350 -3.1429 -1.7921 -1.1604 -0.7482 -0.4798 -0.3062 -0.1951 -0.1243 -0.0795 -0.0510
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0330 -0.0561 -0.0927 -0.1506 -0.2415 -0.3839 -0.6045 -0.9471 -1.4716 -2.5718 -4.3126 -6.8661 -9.9508 -13.3504 -14.8741 -14.0556 -11.1675 -7.7177 -4.9125 -2.9175 -1.6784 -1.0833 -0.6951 -0.4426 -0.2792 -0.1746 -0.1079 -0.0657 -0.0391
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0213 -0.0424 -0.0758 -0.1287 -0.2116 -0.3416 -0.5430 -0.8559 -1.3353 -2.2993 -3.8099 -6.0049 -8.6550 -11.5099 -12.8105 -12.1055 -9.6628 -6.7384 -4.3335 -2.6090 -1.5231 -0.9795 -0.6251 -0.3948 -0.2457 -0.1504 -0.0897 -0.0512 -0.0268
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0243 -0.0468 -0.0824 -0.1388 -0.2273 -0.3659 -0.5809 -0.9136 -1.4237 -2.5331 -4.2853 -6.8472 -9.9259 -13.3126 -14.8235 -14.0106 -11.1407 -7.6967 -4.8847 -2.8755 -1.6268 -1.0483 -0.6693 -0.4236 -0.2643 -0.1623 -0.0974 -0.0563 -0.0303
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 99.9997 -0.0332 -0.0576 -0.0963 -0.1575 -0.2537 -0.4043 -0.6379 -0.9994 -1.5525 -2.7905 -4.7637 -7.6738 -11.1791 -15.1039 -16.8360 -15.9100 -12.5989 -8.6383 -5.4368 -3.1676 -1.7736 -1.1459 -0.7344 -0.4673 -0.2941 -0.1832 -0.1126 -0.0680 -0.0397
