100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0033 -0.0061 -0.0106 -0.0177 -0.0287 -0.0459 -0.0726 -0.1149 -0.1808 -0.2806 -0.4259 -0.6186 -0.8573 -1.0835 -1.1991 -1.1361 -0.9334 -0.6899 -0.4771 -0.3204 -0.2076 -0.1324 -0.0839 -0.0530 -0.0333 -0.0206 -0.0125 -0.0073 -0.0041
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0050 -0.0078 -0.0123 -0.0193 -0.0302 -0.0474 -0.0745 -0.1171 -0.1835 -0.2836 -0.4297 -0.6230 -0.8632 -1.0903 -1.2067 -1.1431 -0.9394 -0.6948 -0.4808 -0.3235 -0.2104 -0.1348 -0.0858 -0.0546 -0.0348 -0.0222 -0.0141 -0.0090 -0.0058
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0068 -0.0097 -0.0142 -0.0211 -0.0319 -0.0491 -0.0764 -0.1194 -0.1860 -0.2862 -0.4330 -0.6266 -0.8678 -1.0960 -1.2129 -1.1491 -0.9445 -0.6986 -0.4837 -0.3263 -0.2130 -0.1372 -0.0877 -0.0563 -0.0365 -0.0240 -0.0159 -0.0109 -0.0076
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0087 -0.0115 -0.0160 -0.0230 -0.0338 -0.0512 -0.0785 -0.1216 -0.1881 -0.2888 -0.4359 -0.6291 -0.8712 -1.1002 -1.2172 -1.1533 -0.9483 -0.7014 -0.4862 -0.3289 -0.2151 -0.1393 -0.0899 -0.0584 -0.0384 -0.0259 -0.0178 -0.0127 -0.0094
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0105 -0.0133 -0.0178 -0.0249 -0.0361 -0.0534 -0.0808 -0.1235 -0.1900 -0.2911 -0.4381 -0.6311 -0.8731 -1.1019 -1.2190 -1.1551 -0.9501 -0.7034 -0.4882 -0.3312 -0.2170 -0.1411 -0.0922 -0.0607 -0.0407 -0.0278 -0.0197 -0.0145 -0.0112
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0125 -0.0153 -0.0197 -0.0271 -0.0383 -0.0557 -0.0828 -0.1255 -0.1920 -0.2926 -0.4396 -0.6324 -0.8733 -1.1014 -1.2182 -1.1545 -0.9499 -0.7044 -0.4896 -0.3327 -0.2189 -0.1431 -0.0942 -0.0630 -0.0429 -0.0300 -0.0219 -0.0165 -0.0132
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0151 -0.0179 -0.0224 -0.0294 -0.0403 -0.0575 -0.0849 -0.1275 -0.1935 -0.2939 -0.4405 -0.6325 -0.8723 -1.0992 -1.2156 -1.1520 -0.9483 -0.7041 -0.4903 -0.3338 -0.2203 -0.1451 -0.0962 -0.0648 -0.0449 -0.0323 -0.0242 -0.0191 -0.0159
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0178 -0.0205 -0.0250 -0.0316 -0.0424 -0.0597 -0.0867 -0.1293 -0.1951 -0.2946 -0.4404 -0.6314 -0.8699 -1.0958 -1.2113 -1.1485 -0.9458 -0.7026 -0.4902 -0.3342 -0.2218 -0.1469 -0.0980 -0.0669 -0.0469 -0.0345 -0.0265 -0.0217 -0.0185
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0070 -0.0098 -0.0143 -0.0217 -0.0331 -0.0505 -0.0778 -0.1204 -0.1867 -0.2876 -0.4346 -0.6296 -0.8712 -1.0999 -1.2173 -1.1536 -0.9485 -0.7023 -0.4870 -0.3280 -0.2139 -0.1381 -0.0893 -0.0579 -0.0377 -0.0247 -0.0165 -0.0110 -0.0077
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 99.9999 -0.0086 -0.0114 -0.0160 -0.0232 -0.0344 -0.0519 -0.0793 -0.1224 -0.1891 -0.2904 -0.4380 -0.6338 -0.8767 -1.1065 -1.2243 -1.1604 -0.9543 -0.7069 -0.4902 -0.3310 -0.2165 -0.1402 -0.0908 -0.0592 -0.0391 -0.0262 -0.0180 -0.0126 -0.0093
