100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9996 99.9996 99.9995 99.9995 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 -0.0266 -0.0762 -0.1548 -0.2835 -0.4794 -0.7874 -1.2770 -2.0206 -3.1330 -5.0339 -7.6506 -11.4717 -15.9710 -20.1287 -22.0110 -20.4907 -16.7359 -12.1055 -8.2999 -5.4445 -3.4280 -2.1959 -1.3941 -0.8658 -0.5323 -0.3180 -0.1765 -0.0904 -0.0355
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9996 99.9996 99.9995 99.9995 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 -0.0961 -0.1611 -0.2640 -0.4309 -0.6864 -1.0847 -1.7153 -2.6676 -4.0805 -6.6862 -10.1933 -15.6161 -22.0132 -28.0516 -30.9430 -28.9649 -23.4521 -16.8780 -11.3382 -7.3253 -4.5057 -2.9321 -1.8933 -1.2043 -0.7661 -0.4827 -0.2968 -0.1824 -0.1095
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9996 99.9996 99.9995 99.9995 99.9995 99.9987 99.9987 99.9987 99.9987 99.9987 99.9987 99.9987 99.9987 -0.2052 -0.2856 -0.4133 -0.6190 -0.9361 -1.4309 -2.2113 -3.3967 -5.1577 -8.2893 -12.5663 -18.7249 -25.9352 -32.6325 -35.7715 -33.5777 -27.8122 -20.3473 -14.0407 -9.2323 -5.7655 -3.7813 -2.4696 -1.6024 -1.0494 -0.6920 -0.4595 -0.3155 -0.2241
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9996 99.9996 99.9995 99.9995 99.9995 99.9987 99.9987 99.9987 99.9987 99.9986 99.9986 99.9986 99.9986 -0.2541 -0.3397 -0.4756 -0.6942 -1.0319 -1.5593 -2.3906 -3.6545 -5.5323 -8.8503 -13.3983 -19.8252 -27.3155 -34.3198 -37.5778 -35.3112 -29.3421 -21.5450 -14.9780 -9.8924 -6.1998 -4.0756 -2.6729 -1.7468 -1.1554 -0.7739 -0.5261 -0.3722 -0.2746
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9996 99.9996 99.9995 99.9995 99.9995 99.9987 99.9987 99.9987 99.9987 99.9986 99.9986 99.9986 99.9986 -0.2610 -0.3467 -0.4825 -0.7010 -1.0385 -1.5658 -2.3972 -3.6608 -5.5383 -8.8590 -13.4080 -19.8394 -27.3329 -34.3394 -37.5977 -35.3313 -29.3615 -21.5608 -14.9896 -9.9010 -6.2057 -4.0818 -2.6795 -1.7534 -1.1620 -0.7806 -0.5330 -0.3791 -0.2815
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9996 99.9996 99.9995 99.9995 99.9995 99.9987 99.9987 99.9987 99.9987 99.9987 99.9987 99.9987 99.9987 -0.2196 -0.3003 -0.4278 -0.6333 -0.9503 -1.4450 -2.2257 -3.4107 -5.1712 -8.3080 -12.5864 -18.7538 -25.9713 -32.6712 -35.8139 -33.6211 -27.8491 -20.3791 -14.0638 -9.2503 -5.7784 -3.7951 -2.4839 -1.6165 -1.0635 -0.7063 -0.4741 -0.3299 -0.2384
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9996 99.9996 99.9995 99.9995 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 -0.0817 -0.1474 -0.2513 -0.4188 -0.6759 -1.0747 -1.7062 -2.6607 -4.0764 -6.6733 -10.1738 -15.5825 -21.9686 -27.9930 -30.8809 -28.9036 -23.3890 -16.8377 -11.3108 -7.3095 -4.5004 -2.9259 -1.8849 -1.1945 -0.7558 -0.4708 -0.2841 -0.1687 -0.0952
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9996 99.9996 99.9995 99.9995 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 -0.0267 -0.0770 -0.1568 -0.2861 -0.4837 -0.7920 -1.2830 -2.0289 -3.1442 -5.0424 -7.6578 -11.4764 -15.9748 -20.1287 -22.0116 -20.4912 -16.7316 -12.1080 -8.3044 -5.4516 -3.4384 -2.2050 -1.4008 -0.8707 -0.5368 -0.3209 -0.1787 -0.0912 -0.0358
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9996 99.9996 99.9995 99.9995 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 99.9989 -0.0313 -0.0813 -0.1602 -0.2889 -0.4854 -0.7951 -1.2838 -2.0281 -3.1420 -5.0622 -7.6948 -11.5786 -16.1427 -20.4772 -22.4869 -21.0304 -17.1082 -12.4088 -8.4616 -5.5352 -3.4700 -2.2299 -1.4186 -0.8846 -0.5450 -0.3277 -0.1847 -0.0972 -0.0414
100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 100.0000 99.9999 99.9999 99.9998 99.9998 99.9997 99.9996 99.9996 99.9995 99.9995 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 99.9988 -0.1022 -0.1672 -0.2698 -0.4358 -0.6907 -1.0895 -1.7162 -2.6668 -4.0791 -6.6727 -10.1735 -15.5511 -21.9711 -27.9444 -30.9200 -29.0266 -23.4838 -16.9695 -11.3946 -7.3685 -4.5345 -2.9540 -1.9093 -1.2181 -0.7758 -0.4910 -0.3048 -0.1898 -0.1165
